0.0,0.0,11.0,1667421556.6777852
1.0,50.0,31.0,1667421866.4507167
2.0,100.0,27.0,1667422142.370114
3.0,150.0,6.0,1667422425.9691343
4.0,200.0,29.0,1667422847.8978157
5.0,250.0,19.0,1667423186.024898
6.0,300.0,9.0,1667423565.9165912
7.0,350.0,18.0,1667423960.820627
8.0,400.0,30.0,1667424284.8394332
9.0,450.0,21.0,1667424617.788688
10.0,500.0,22.0,1667424957.3254364
11.0,550.0,15.0,1667425305.7488701
12.0,600.0,20.0,1667425661.7220232
13.0,650.0,12.0,1667426024.5190053
14.0,700.0,13.0,1667426396.5860767
15.0,750.0,0.0,1667426777.0277176
16.0,800.0,3.0,1667427166.098927
17.0,850.0,14.0,1667427562.7962277
18.0,900.0,23.0,1667427968.500421
19.0,950.0,26.0,1667428382.8060195
20.0,1000.0,25.0,1667428803.4609315
21.0,1050.0,16.0,1667429232.9985676
22.0,1100.0,17.0,1667429670.1401687
23.0,1150.0,24.0,1667430116.67485
24.0,1200.0,5.0,1667430570.2739563
25.0,1250.0,28.0,1667431031.3475592
26.0,1300.0,7.0,1667431501.408478
27.0,1350.0,10.0,1667431989.2370467
28.0,1400.0,2.0,1667432483.1670244
29.0,1450.0,8.0,1667432998.22623
30.0,1500.0,4.0,1667433522.7059934
31.0,1550.0,1.0,1667434057.4348755
