0.0,0.0,23.0,1667421400.5342546
1.0,50.0,28.0,1667421833.3561246
2.0,100.0,9.0,1667422110.1001568
3.0,150.0,27.0,1667422394.2477982
4.0,200.0,16.0,1667422796.2150724
5.0,250.0,18.0,1667423142.638419
6.0,300.0,1.0,1667423522.9000936
7.0,350.0,13.0,1667423920.266723
8.0,400.0,8.0,1667424245.7303884
9.0,450.0,14.0,1667424579.789993
10.0,500.0,5.0,1667424920.4877295
11.0,550.0,10.0,1667425269.492345
12.0,600.0,4.0,1667425626.7210855
13.0,650.0,0.0,1667425991.5641887
14.0,700.0,22.0,1667426364.622719
15.0,750.0,2.0,1667426745.814271
16.0,800.0,11.0,1667427135.340196
17.0,850.0,29.0,1667427532.2932
18.0,900.0,24.0,1667427939.2577982
19.0,950.0,7.0,1667428352.239538
20.0,1000.0,12.0,1667428772.503457
21.0,1050.0,30.0,1667429202.6856415
22.0,1100.0,25.0,1667429641.7517033
23.0,1150.0,31.0,1667430087.5832784
24.0,1200.0,17.0,1667430541.3649647
25.0,1250.0,6.0,1667431003.512104
26.0,1300.0,15.0,1667431471.38807
27.0,1350.0,19.0,1667431958.491263
28.0,1400.0,3.0,1667432467.4288604
29.0,1450.0,21.0,1667432982.481543
30.0,1500.0,26.0,1667433505.3514457
31.0,1550.0,20.0,1667434040.2468197
