0.0,0.0,1.0,1667421487.5779483
1.0,50.0,23.0,1667421819.3659432
2.0,100.0,19.0,1667422094.233696
3.0,150.0,4.0,1667422377.4409444
4.0,200.0,6.0,1667422769.2680025
5.0,250.0,0.0,1667423124.0576408
6.0,300.0,29.0,1667423499.5320127
7.0,350.0,26.0,1667423894.4727404
8.0,400.0,9.0,1667424218.7329195
9.0,450.0,11.0,1667424549.7733462
10.0,500.0,21.0,1667424891.053121
11.0,550.0,7.0,1667425239.4902596
12.0,600.0,17.0,1667425594.6560137
13.0,650.0,10.0,1667425958.0110223
14.0,700.0,14.0,1667426329.4407706
15.0,750.0,15.0,1667426708.9105504
16.0,800.0,2.0,1667427095.7563097
17.0,850.0,20.0,1667427490.7751782
18.0,900.0,25.0,1667427895.2924676
19.0,950.0,24.0,1667428308.1185617
20.0,1000.0,3.0,1667428728.2976077
21.0,1050.0,18.0,1667429156.924496
22.0,1100.0,5.0,1667429593.9338808
23.0,1150.0,16.0,1667430040.3777142
24.0,1200.0,12.0,1667430493.0768082
25.0,1250.0,28.0,1667430954.189653
26.0,1300.0,8.0,1667431437.612491
27.0,1350.0,31.0,1667431924.8827755
28.0,1400.0,30.0,1667432422.4858475
29.0,1450.0,27.0,1667432937.784367
30.0,1500.0,13.0,1667433459.6331792
31.0,1550.0,22.0,1667433992.018501
