53,9,tensor(31),{17: 1.0, 31: 0.9605259895324707},117000,tensor([-0.0022, -0.0767,  0.0743,  ...,  0.0438, -0.0670,  0.0190])
63,9,tensor(31),{17: 1.0, 31: 0.960526},117000,tensor([-0.0022, -0.0767,  0.0743,  ...,  0.0438, -0.0670,  0.0190])
103,20,tensor(25),{17: 1.0, 31: 0.960526, 25: 0.010638000443577766},117000,tensor([ 0.0033, -0.0758,  0.0775,  ...,  0.0226, -0.0670,  0.0097])
113,20,tensor(25),{17: 1.0, 31: 0.960526, 25: 0.010638},117000,tensor([ 0.0033, -0.0758,  0.0775,  ...,  0.0226, -0.0670,  0.0097])
123,20,tensor(25),{17: 1.0, 31: 0.960526, 25: 0.010638},117000,tensor([ 0.0033, -0.0758,  0.0775,  ...,  0.0226, -0.0670,  0.0097])
133,20,tensor(25),{17: 1.0, 31: 0.960526, 25: 0.010638},117000,tensor([ 0.0033, -0.0758,  0.0775,  ...,  0.0226, -0.0670,  0.0097])
143,20,tensor(25),{17: 1.0, 31: 0.960526, 25: 0.010638},117000,tensor([ 0.0033, -0.0758,  0.0775,  ...,  0.0226, -0.0670,  0.0097])
153,15,tensor(21),{17: 1.0, 31: 0.960526, 25: 0.010638, 21: 0.9868419766426086},117000,tensor([-0.0256, -0.0645,  0.0815,  ...,  0.0519, -0.0670, -0.0007])
163,11,tensor(21),{17: 1.0, 31: 0.960526, 25: 0.010638, 21: 0.986842},117000,tensor([-0.0250, -0.0664,  0.0853,  ...,  0.0442, -0.0670, -0.0007])
194,11,tensor(21),{17: 1.0, 31: 0.960526, 25: 0.010638, 21: 1.0},117000,tensor([-0.0274, -0.0644,  0.0850,  ...,  0.0408, -0.0670, -0.0011])
204,7,tensor(13),{17: 1.0, 31: 0.960526, 25: 0.010638, 21: 1.0, 13: 0.9861109852790833},117000,tensor([ 0.0065, -0.0868,  0.0840,  ...,  0.0568, -0.0673,  0.0190])
224,16,tensor(13),{17: 1.0, 31: 0.960526, 25: 0.010638, 21: 1.0, 13: 0.986842},117000,tensor([ 0.0079, -0.0887,  0.0809,  ...,  0.0511, -0.0673,  0.0190])
234,16,tensor(13),{17: 1.0, 31: 0.960526, 25: 0.010638, 21: 1.0, 13: 1.0},117000,tensor([ 0.0082, -0.0924,  0.0837,  ...,  0.0461, -0.0673,  0.0190])
254,13,tensor(18),{17: 1.0, 31: 0.960526, 25: 0.010638, 21: 1.0, 13: 1.0, 18: 0.9729530215263367},117000,tensor([ 0.0461, -0.0200,  0.0328,  ..., -0.0434, -0.0458,  0.0626])
