0.0,0.0,22.0,1667421449.0808265
1.0,50.0,5.0,1667421828.7169766
2.0,100.0,15.0,1667422106.21696
3.0,150.0,18.0,1667422391.2872007
4.0,200.0,13.0,1667422805.9715054
5.0,250.0,27.0,1667423145.5836473
6.0,300.0,0.0,1667423526.7879262
7.0,350.0,12.0,1667423921.0295403
8.0,400.0,7.0,1667424248.7025993
9.0,450.0,17.0,1667424581.7283041
10.0,500.0,25.0,1667424923.3615465
11.0,550.0,3.0,1667425272.9741597
12.0,600.0,23.0,1667425631.6692493
13.0,650.0,31.0,1667425996.6942444
14.0,700.0,16.0,1667426369.8157945
15.0,750.0,2.0,1667426751.1561034
16.0,800.0,29.0,1667427140.066543
17.0,850.0,10.0,1667427538.420146
18.0,900.0,19.0,1667427943.2788298
19.0,950.0,20.0,1667428356.247378
20.0,1000.0,8.0,1667428777.7661328
21.0,1050.0,30.0,1667429207.347472
22.0,1100.0,11.0,1667429644.9750893
23.0,1150.0,21.0,1667430089.50082
24.0,1200.0,26.0,1667430544.8180346
25.0,1250.0,6.0,1667431007.222827
26.0,1300.0,28.0,1667431490.873497
27.0,1350.0,14.0,1667431978.6124926
28.0,1400.0,1.0,1667432487.9430697
29.0,1450.0,4.0,1667433004.4249296
30.0,1500.0,24.0,1667433529.0209243
31.0,1550.0,9.0,1667434062.1241739
