0.0,0.0,3.0,1667421438.9921398
1.0,50.0,2.0,1667421818.127524
2.0,100.0,15.0,1667422094.7254214
3.0,150.0,21.0,1667422378.8677619
4.0,200.0,28.0,1667422778.0168316
5.0,250.0,6.0,1667423128.8400106
6.0,300.0,11.0,1667423506.4034123
7.0,350.0,16.0,1667423901.006817
8.0,400.0,26.0,1667424225.5217745
9.0,450.0,8.0,1667424557.1769488
10.0,500.0,14.0,1667424897.7695227
11.0,550.0,13.0,1667425246.466381
12.0,600.0,17.0,1667425602.8747292
13.0,650.0,4.0,1667425967.446924
14.0,700.0,20.0,1667426339.8455873
15.0,750.0,29.0,1667426719.6575458
16.0,800.0,22.0,1667427108.6414988
17.0,850.0,23.0,1667427505.3372397
18.0,900.0,10.0,1667427910.4826825
19.0,950.0,18.0,1667428322.596085
20.0,1000.0,31.0,1667428742.4707308
21.0,1050.0,25.0,1667429170.1304116
22.0,1100.0,12.0,1667429607.4379213
23.0,1150.0,30.0,1667430052.376769
24.0,1200.0,0.0,1667430505.3679469
25.0,1250.0,27.0,1667430966.8670568
26.0,1300.0,7.0,1667431448.6085796
27.0,1350.0,1.0,1667431942.2454298
28.0,1400.0,5.0,1667432452.1742973
29.0,1450.0,19.0,1667432967.4101722
30.0,1500.0,9.0,1667433491.3094692
31.0,1550.0,24.0,1667434023.443685
