0.0,0.0,30.0,1667421426.8695996
1.0,50.0,1.0,1667421828.7467372
2.0,100.0,20.0,1667422105.6769695
3.0,150.0,4.0,1667422390.2960014
4.0,200.0,12.0,1667422794.9593961
5.0,250.0,9.0,1667423140.0728426
6.0,300.0,28.0,1667423518.0682943
7.0,350.0,14.0,1667423912.5386863
8.0,400.0,29.0,1667424238.959101
9.0,450.0,21.0,1667424572.7210011
10.0,500.0,5.0,1667424914.4958456
11.0,550.0,3.0,1667425262.3842378
12.0,600.0,2.0,1667425620.8899367
13.0,650.0,6.0,1667425985.6389005
14.0,700.0,18.0,1667426357.8331904
15.0,750.0,22.0,1667426739.0801105
16.0,800.0,8.0,1667427128.0283866
17.0,850.0,0.0,1667427523.8759534
18.0,900.0,24.0,1667427929.830338
19.0,950.0,7.0,1667428342.4463618
20.0,1000.0,26.0,1667428764.038527
21.0,1050.0,16.0,1667429193.1968243
22.0,1100.0,19.0,1667429630.1353977
23.0,1150.0,15.0,1667430075.7654858
24.0,1200.0,25.0,1667430530.0250099
25.0,1250.0,23.0,1667430991.4764612
26.0,1300.0,27.0,1667431474.368154
27.0,1350.0,17.0,1667431962.5028405
28.0,1400.0,10.0,1667432472.0641203
29.0,1450.0,11.0,1667432986.0467615
30.0,1500.0,31.0,1667433508.1309478
31.0,1550.0,13.0,1667434040.500447
