0.0,0.0,14.0,1667421452.3493862
1.0,50.0,13.0,1667421827.2845395
2.0,100.0,18.0,1667422104.405985
3.0,150.0,1.0,1667422389.3136733
4.0,200.0,23.0,1667422796.212312
5.0,250.0,12.0,1667423143.9076533
6.0,300.0,3.0,1667423529.4661076
7.0,350.0,10.0,1667423921.4655287
8.0,400.0,24.0,1667424247.8342555
9.0,450.0,0.0,1667424581.1716516
10.0,500.0,22.0,1667424923.230177
11.0,550.0,31.0,1667425272.4495265
12.0,600.0,7.0,1667425628.7042005
13.0,650.0,11.0,1667425993.645477
14.0,700.0,28.0,1667426367.248602
15.0,750.0,15.0,1667426748.17624
16.0,800.0,29.0,1667427138.8213463
17.0,850.0,26.0,1667427537.1449947
18.0,900.0,21.0,1667427942.699346
19.0,950.0,20.0,1667428357.2945075
20.0,1000.0,5.0,1667428778.5613732
21.0,1050.0,6.0,1667429208.960661
22.0,1100.0,19.0,1667429646.7097404
23.0,1150.0,30.0,1667430093.011853
24.0,1200.0,9.0,1667430546.470486
25.0,1250.0,25.0,1667431008.7731893
26.0,1300.0,8.0,1667431493.4522543
27.0,1350.0,17.0,1667431981.0034678
28.0,1400.0,16.0,1667432492.194734
29.0,1450.0,4.0,1667433009.5526478
30.0,1500.0,2.0,1667433534.4630165
31.0,1550.0,27.0,1667434067.2090156
