23,16,tensor(4),{4: 0.077312},117000,tensor([-0.0110, -0.0544,  0.0600,  ...,  0.0552, -0.0670,  0.0189])
33,16,tensor(4),{4: 0.811466},117000,tensor([-0.0142, -0.0511,  0.0578,  ...,  0.0655, -0.0670,  0.0177])
43,16,tensor(4),{4: 0.986842},117000,tensor([-0.0139, -0.0516,  0.0588,  ...,  0.0672, -0.0670,  0.0177])
53,24,tensor(1),{4: 0.986842, 1: 0.9868419766426086},117000,tensor([-0.0071, -0.0606,  0.0562,  ...,  0.0585, -0.0595,  0.0190])
63,8,tensor(1),{4: 0.986842, 1: 1.0},117000,tensor([-0.0073, -0.0603,  0.0540,  ...,  0.0551, -0.0595,  0.0190])
83,24,tensor(1),{4: 0.986842, 1: 0.986842},117000,tensor([-0.0071, -0.0606,  0.0562,  ...,  0.0585, -0.0595,  0.0190])
103,14,tensor(14),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497},117000,tensor([-0.0423, -0.0625,  0.0758,  ...,  0.0393, -0.0851,  0.0190])
153,12,tensor(16),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.21483899652957916},117000,tensor([-0.0143, -0.0329,  0.0579,  ..., -0.0262, -0.0064, -0.0047])
163,31,tensor(16),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.267795},117000,tensor([-0.0153, -0.0335,  0.0585,  ..., -0.0249, -0.0028, -0.0047])
173,31,tensor(16),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.319272},117000,tensor([-0.0117, -0.0358,  0.0611,  ..., -0.0238, -0.0008, -0.0047])
183,31,tensor(16),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.266314},117000,tensor([-0.0107, -0.0360,  0.0610,  ..., -0.0223,  0.0015, -0.0047])
203,4,tensor(22),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.266314, 22: 1.0},117000,tensor([ 0.0112, -0.0907,  0.0832,  ...,  0.0622, -0.0670,  0.0190])
223,4,tensor(22),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.266314, 22: 1.0},117000,tensor([ 0.0112, -0.0907,  0.0832,  ...,  0.0622, -0.0670,  0.0190])
243,4,tensor(22),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.266314, 22: 1.0},117000,tensor([ 0.0112, -0.0907,  0.0832,  ...,  0.0622, -0.0670,  0.0190])
253,11,tensor(3),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.266314, 22: 1.0, 3: 1.0},117000,tensor([ 0.0039, -0.0689,  0.0694,  ...,  0.0486, -0.0571,  0.0157])
263,11,tensor(3),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.266314, 22: 1.0, 3: 1.0},117000,tensor([ 0.0039, -0.0689,  0.0694,  ...,  0.0486, -0.0571,  0.0157])
273,11,tensor(3),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.266314, 22: 1.0, 3: 1.0},117000,tensor([ 0.0039, -0.0689,  0.0694,  ...,  0.0486, -0.0571,  0.0157])
283,11,tensor(3),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.266314, 22: 1.0, 3: 1.0},117000,tensor([ 0.0039, -0.0689,  0.0694,  ...,  0.0486, -0.0571,  0.0157])
293,11,tensor(3),{4: 0.986842, 1: 0.986842, 14: 0.7517979741096497, 16: 0.266314, 22: 1.0, 3: 1.0},117000,tensor([ 0.0039, -0.0689,  0.0694,  ...,  0.0486, -0.0571,  0.0157])
