63,27,tensor(20),{24: 0.23324, 20: 0.005102},117000,tensor([-0.0246, -0.0150,  0.0367,  ..., -0.0302, -0.0173, -0.0045])
83,22,tensor(20),{24: 0.23324, 20: 0.910526},117000,tensor([-0.0293, -0.0063,  0.0272,  ..., -0.0302, -0.0173, -0.0014])
93,27,tensor(20),{24: 0.23324, 20: 0.986842},117000,tensor([-0.0288, -0.0039,  0.0254,  ..., -0.0302, -0.0173, -0.0026])
103,32,tensor(5),{24: 0.23324, 20: 0.986842, 5: 1.0},117000,tensor([-0.0076, -0.0576,  0.0663,  ...,  0.0535, -0.0661,  0.0135])
133,7,tensor(5),{24: 0.23324, 20: 0.986842, 5: 1.0},117000,tensor([-0.0107, -0.0546,  0.0629,  ...,  0.0511, -0.0661,  0.0135])
143,7,tensor(5),{24: 0.23324, 20: 0.986842, 5: 1.0},117000,tensor([-0.0107, -0.0546,  0.0629,  ...,  0.0511, -0.0661,  0.0135])
153,20,tensor(10),{24: 0.23324, 20: 0.986842, 5: 1.0, 10: 0.9868419766426086},117000,tensor([-0.0278, -0.0101,  0.0485,  ..., -0.0212, -0.0127,  0.0052])
163,3,tensor(10),{24: 0.23324, 20: 0.986842, 5: 1.0, 10: 0.986842},117000,tensor([-0.0292, -0.0103,  0.0490,  ..., -0.0224, -0.0110,  0.0025])
174,3,tensor(10),{24: 0.23324, 20: 0.986842, 5: 1.0, 10: 1.0},117000,tensor([-0.0297, -0.0094,  0.0488,  ..., -0.0229, -0.0112,  0.0012])
204,6,tensor(4),{24: 0.23324, 20: 0.986842, 5: 1.0, 10: 1.0, 4: 1.0},117000,tensor([-0.0158, -0.0501,  0.0591,  ...,  0.0636, -0.0670,  0.0177])
214,6,tensor(4),{24: 0.23324, 20: 0.986842, 5: 1.0, 10: 1.0, 4: 1.0},117000,tensor([-0.0158, -0.0501,  0.0591,  ...,  0.0636, -0.0670,  0.0177])
244,6,tensor(4),{24: 0.23324, 20: 0.986842, 5: 1.0, 10: 1.0, 4: 1.0},117000,tensor([-0.0158, -0.0501,  0.0591,  ...,  0.0636, -0.0670,  0.0177])
254,9,tensor(11),{24: 0.23324, 20: 0.986842, 5: 1.0, 10: 1.0, 4: 1.0, 11: 1.0},117000,tensor([-0.0180, -0.0425,  0.0560,  ...,  0.0509, -0.0492,  0.0190])
