0.0,0.0,25.0,1667421473.430991
1.0,50.0,2.0,1667421818.0395336
2.0,100.0,10.0,1667422093.8921173
3.0,150.0,30.0,1667422376.0448825
4.0,200.0,17.0,1667422767.0241377
5.0,250.0,12.0,1667423121.9271004
6.0,300.0,29.0,1667423499.7678902
7.0,350.0,8.0,1667423890.5802596
8.0,400.0,7.0,1667424214.6477108
9.0,450.0,28.0,1667424545.1347694
10.0,500.0,3.0,1667424884.1953003
11.0,550.0,31.0,1667425231.537708
12.0,600.0,20.0,1667425587.8019087
13.0,650.0,22.0,1667425950.6878846
14.0,700.0,19.0,1667426322.5420985
15.0,750.0,16.0,1667426702.2573435
16.0,800.0,0.0,1667427090.1973336
17.0,850.0,1.0,1667427486.101107
18.0,900.0,24.0,1667427890.025567
19.0,950.0,13.0,1667428301.1623895
20.0,1000.0,4.0,1667428722.9614549
21.0,1050.0,9.0,1667429150.8791401
22.0,1100.0,6.0,1667429587.274564
23.0,1150.0,5.0,1667430031.380726
24.0,1200.0,11.0,1667430483.7679992
25.0,1250.0,26.0,1667430943.3023772
26.0,1300.0,18.0,1667431426.0444365
27.0,1350.0,27.0,1667431912.6374106
28.0,1400.0,14.0,1667432422.0126848
29.0,1450.0,15.0,1667432936.3987713
30.0,1500.0,23.0,1667433458.8002622
31.0,1550.0,21.0,1667433990.726069
