23,16,tensor(4),{4: 0.077312},117000,tensor([-0.0110, -0.0544,  0.0600,  ...,  0.0552, -0.0670,  0.0189])
34,16,tensor(4),{4: 0.811466},117000,tensor([-0.0142, -0.0511,  0.0578,  ...,  0.0655, -0.0670,  0.0177])
44,16,tensor(4),{4: 0.986842},117000,tensor([-0.0139, -0.0516,  0.0588,  ...,  0.0672, -0.0670,  0.0177])
54,21,tensor(7),{4: 0.986842, 7: 0.13354699313640594},117000,tensor([ 0.0093, -0.0716,  0.0690,  ...,  0.0286, -0.0467,  0.0163])
64,18,tensor(7),{4: 0.986842, 7: 0.278992},117000,tensor([ 0.0094, -0.0732,  0.0702,  ...,  0.0274, -0.0482,  0.0159])
84,18,tensor(7),{4: 0.986842, 7: 0.319264},117000,tensor([ 0.0113, -0.0682,  0.0639,  ...,  0.0253, -0.0469,  0.0147])
104,24,tensor(23),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086},117000,tensor([ 0.0174, -0.0718,  0.0793,  ...,  0.0527, -0.0607,  0.0039])
154,20,tensor(2),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086, 2: 1.0},117000,tensor([ 0.0041, -0.0294,  0.0238,  ..., -0.0190, -0.0237, -0.0003])
174,20,tensor(2),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086, 2: 1.0},117000,tensor([ 0.0041, -0.0294,  0.0238,  ..., -0.0190, -0.0237, -0.0003])
184,20,tensor(2),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086, 2: 1.0},117000,tensor([ 0.0041, -0.0294,  0.0238,  ..., -0.0190, -0.0237, -0.0003])
205,30,tensor(8),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086, 2: 1.0, 8: 0.9868419766426086},117000,tensor([ 0.0683, -0.0487,  0.0502,  ..., -0.0354, -0.0491,  0.0639])
225,6,tensor(8),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086, 2: 1.0, 8: 1.0},117000,tensor([ 0.0683, -0.0487,  0.0522,  ..., -0.0354, -0.0473,  0.0643])
235,30,tensor(8),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086, 2: 1.0, 8: 0.986842},117000,tensor([ 0.0683, -0.0487,  0.0502,  ..., -0.0354, -0.0491,  0.0639])
245,22,tensor(8),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086, 2: 1.0, 8: 1.0},117000,tensor([ 0.0683, -0.0487,  0.0497,  ..., -0.0354, -0.0483,  0.0651])
255,4,tensor(22),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086, 2: 1.0, 8: 1.0, 22: 1.0},117000,tensor([ 0.0112, -0.0907,  0.0832,  ...,  0.0622, -0.0670,  0.0190])
306,12,tensor(15),{4: 0.986842, 7: 0.319264, 23: 0.9868419766426086, 2: 1.0, 8: 1.0, 22: 1.0, 15: 0.2774899899959564},117000,tensor([ 0.0128, -0.0667,  0.0755,  ...,  0.0286, -0.0577,  0.0086])
