0.0,0.0,13.0,1667421503.265713
1.0,50.0,25.0,1667421824.888968
2.0,100.0,15.0,1667422100.1759026
3.0,150.0,1.0,1667422382.9963906
4.0,200.0,16.0,1667422781.1356583
5.0,250.0,29.0,1667423131.0347247
6.0,300.0,21.0,1667423506.4664633
7.0,350.0,4.0,1667423891.9682114
8.0,400.0,0.0,1667424215.0154326
9.0,450.0,20.0,1667424546.2576025
10.0,500.0,23.0,1667424884.533675
11.0,550.0,14.0,1667425231.5486028
12.0,600.0,7.0,1667425586.5759523
13.0,650.0,24.0,1667425949.40606
14.0,700.0,17.0,1667426319.5149753
15.0,750.0,28.0,1667426698.8785589
16.0,800.0,31.0,1667427086.525341
17.0,850.0,3.0,1667427482.4093165
18.0,900.0,5.0,1667427887.5334024
19.0,950.0,30.0,1667428299.918125
20.0,1000.0,19.0,1667428720.6921031
21.0,1050.0,26.0,1667429147.9189935
22.0,1100.0,12.0,1667429583.6573591
23.0,1150.0,9.0,1667430027.2883291
24.0,1200.0,2.0,1667430479.9935074
25.0,1250.0,11.0,1667430939.5098026
26.0,1300.0,10.0,1667431422.5542064
27.0,1350.0,18.0,1667431910.3456864
28.0,1400.0,27.0,1667432416.0096998
29.0,1450.0,6.0,1667432929.8206382
30.0,1500.0,22.0,1667433453.6922576
31.0,1550.0,8.0,1667433986.1840496
