0.0,0.0,4.0,1667421458.7669785
1.0,50.0,10.0,1667421826.9352682
2.0,100.0,7.0,1667422103.5801644
3.0,150.0,28.0,1667422387.8535926
4.0,200.0,13.0,1667422787.5780885
5.0,250.0,26.0,1667423138.0580993
6.0,300.0,18.0,1667423517.0427928
7.0,350.0,24.0,1667423907.930127
8.0,400.0,11.0,1667424231.8493328
9.0,450.0,14.0,1667424564.4608142
10.0,500.0,0.0,1667424905.6250744
11.0,550.0,21.0,1667425255.7012637
12.0,600.0,5.0,1667425613.8449082
13.0,650.0,31.0,1667425978.4111476
14.0,700.0,12.0,1667426351.9299643
15.0,750.0,23.0,1667426732.3409386
16.0,800.0,8.0,1667427120.4640005
17.0,850.0,17.0,1667427517.9403892
18.0,900.0,3.0,1667427923.2032497
19.0,950.0,20.0,1667428336.4993756
20.0,1000.0,6.0,1667428756.921883
21.0,1050.0,16.0,1667429186.1152534
22.0,1100.0,9.0,1667429621.7442734
23.0,1150.0,29.0,1667430066.3628292
24.0,1200.0,30.0,1667430520.2691815
25.0,1250.0,1.0,1667430982.8737369
26.0,1300.0,25.0,1667431450.8144038
27.0,1350.0,19.0,1667431938.1221693
28.0,1400.0,15.0,1667432431.5437465
29.0,1450.0,2.0,1667432945.0736787
30.0,1500.0,22.0,1667433466.1594033
31.0,1550.0,27.0,1667433997.661075
