0.0,0.0,26.0,1667421493.4241872
1.0,50.0,0.0,1667421827.4565527
2.0,100.0,17.0,1667422102.6534698
3.0,150.0,7.0,1667422386.0200655
4.0,200.0,10.0,1667422791.5619352
5.0,250.0,6.0,1667423136.71061
6.0,300.0,23.0,1667423518.8484778
7.0,350.0,4.0,1667423916.4774482
8.0,400.0,1.0,1667424241.0926764
9.0,450.0,2.0,1667424574.1508605
10.0,500.0,24.0,1667424914.7559435
11.0,550.0,8.0,1667425262.212769
12.0,600.0,21.0,1667425618.9540808
13.0,650.0,28.0,1667425983.5411901
14.0,700.0,29.0,1667426355.802455
15.0,750.0,3.0,1667426732.962365
16.0,800.0,25.0,1667427122.345606
17.0,850.0,13.0,1667427518.3954477
18.0,900.0,31.0,1667427924.018845
19.0,950.0,30.0,1667428336.687929
20.0,1000.0,14.0,1667428757.4252076
21.0,1050.0,27.0,1667429185.8361106
22.0,1100.0,20.0,1667429622.5250902
23.0,1150.0,5.0,1667430067.5732374
24.0,1200.0,22.0,1667430520.9865434
25.0,1250.0,19.0,1667430982.5857825
26.0,1300.0,16.0,1667431465.6725461
27.0,1350.0,15.0,1667431953.4176702
28.0,1400.0,11.0,1667432462.721423
29.0,1450.0,9.0,1667432977.3143654
30.0,1500.0,12.0,1667433502.1270742
31.0,1550.0,18.0,1667434035.3346524
