0.0,0.0,13.0,1667421423.3132513
1.0,50.0,5.0,1667421820.8729162
2.0,100.0,31.0,1667422097.3481092
3.0,150.0,15.0,1667422381.9051142
4.0,200.0,17.0,1667422778.0172083
5.0,250.0,26.0,1667423129.30149
6.0,300.0,12.0,1667423517.4030979
7.0,350.0,4.0,1667423911.184109
8.0,400.0,1.0,1667424236.3673108
9.0,450.0,27.0,1667424569.985852
10.0,500.0,28.0,1667424911.287284
11.0,550.0,25.0,1667425259.8123224
12.0,600.0,0.0,1667425617.3627753
13.0,650.0,11.0,1667425982.3680878
14.0,700.0,29.0,1667426354.9956932
15.0,750.0,16.0,1667426735.313597
16.0,800.0,21.0,1667427123.7031188
17.0,850.0,18.0,1667427521.167536
18.0,900.0,24.0,1667427923.3515744
19.0,950.0,7.0,1667428335.861108
20.0,1000.0,22.0,1667428756.7873049
21.0,1050.0,20.0,1667429185.966606
22.0,1100.0,14.0,1667429624.2959013
23.0,1150.0,6.0,1667430068.8726177
24.0,1200.0,3.0,1667430522.9069352
25.0,1250.0,19.0,1667430984.0243006
26.0,1300.0,23.0,1667431466.3839383
27.0,1350.0,10.0,1667431968.504946
28.0,1400.0,8.0,1667432477.417609
29.0,1450.0,9.0,1667432993.0063376
30.0,1500.0,30.0,1667433517.1428194
31.0,1550.0,2.0,1667434050.0306015
