0.0,0.0,7.0,1667421479.358481
1.0,50.0,15.0,1667421826.3211143
2.0,100.0,29.0,1667422101.575053
3.0,150.0,30.0,1667422384.9763575
4.0,200.0,31.0,1667422778.0166197
5.0,250.0,23.0,1667423123.645011
6.0,300.0,4.0,1667423503.3573914
7.0,350.0,16.0,1667423898.796514
8.0,400.0,10.0,1667424221.6872065
9.0,450.0,6.0,1667424553.511929
10.0,500.0,14.0,1667424894.1075988
11.0,550.0,9.0,1667425241.6786728
12.0,600.0,21.0,1667425598.5411854
13.0,650.0,0.0,1667425961.893934
14.0,700.0,25.0,1667426333.7638626
15.0,750.0,12.0,1667426713.059784
16.0,800.0,5.0,1667427101.2210248
17.0,850.0,11.0,1667427498.1128068
18.0,900.0,20.0,1667427901.568496
19.0,950.0,19.0,1667428312.047026
20.0,1000.0,26.0,1667428732.35143
21.0,1050.0,8.0,1667429160.4125245
22.0,1100.0,28.0,1667429597.1502037
23.0,1150.0,3.0,1667430040.36415
24.0,1200.0,18.0,1667430492.9824224
25.0,1250.0,22.0,1667430954.4977233
26.0,1300.0,24.0,1667431437.8008611
27.0,1350.0,27.0,1667431926.096336
28.0,1400.0,1.0,1667432435.6839824
29.0,1450.0,13.0,1667432950.687957
30.0,1500.0,2.0,1667433474.3305976
31.0,1550.0,17.0,1667434006.2523336
