0.0,0.0,27.0,1667421515.1970503
1.0,50.0,11.0,1667421827.0911524
2.0,100.0,25.0,1667422102.4066694
3.0,150.0,16.0,1667422385.7433736
4.0,200.0,26.0,1667422779.2638912
5.0,250.0,23.0,1667423128.1883411
6.0,300.0,4.0,1667423511.2850373
7.0,350.0,5.0,1667423902.310697
8.0,400.0,28.0,1667424225.1581883
9.0,450.0,24.0,1667424557.6332617
10.0,500.0,12.0,1667424896.6271808
11.0,550.0,18.0,1667425244.4039583
12.0,600.0,14.0,1667425600.116817
13.0,650.0,17.0,1667425963.162843
14.0,700.0,6.0,1667426334.397683
15.0,750.0,19.0,1667426714.5209906
16.0,800.0,22.0,1667427102.6690931
17.0,850.0,30.0,1667427498.84904
18.0,900.0,29.0,1667427903.4090421
19.0,950.0,21.0,1667428315.4795275
20.0,1000.0,9.0,1667428734.562976
21.0,1050.0,10.0,1667429163.0862932
22.0,1100.0,15.0,1667429598.7599769
23.0,1150.0,0.0,1667430044.0812745
24.0,1200.0,7.0,1667430497.2856712
25.0,1250.0,3.0,1667430980.9201064
26.0,1300.0,2.0,1667431463.4042633
27.0,1350.0,20.0,1667431970.4404247
28.0,1400.0,8.0,1667432481.7539117
29.0,1450.0,13.0,1667432997.2099009
30.0,1500.0,31.0,1667433521.125189
31.0,1550.0,1.0,1667434053.5691235
