0.0,0.0,29.0,1667421435.5289462
1.0,50.0,28.0,1667421823.8361027
2.0,100.0,11.0,1667422101.6537359
3.0,150.0,9.0,1667422387.5422256
4.0,200.0,15.0,1667422784.0020933
5.0,250.0,12.0,1667423129.4290454
6.0,300.0,0.0,1667423514.6599085
7.0,350.0,1.0,1667423902.821588
8.0,400.0,2.0,1667424226.147211
9.0,450.0,17.0,1667424559.726568
10.0,500.0,13.0,1667424901.663983
11.0,550.0,21.0,1667425250.3839214
12.0,600.0,22.0,1667425607.0256019
13.0,650.0,26.0,1667425971.9343176
14.0,700.0,30.0,1667426344.2243176
15.0,750.0,3.0,1667426724.5401986
16.0,800.0,4.0,1667427112.9173026
17.0,850.0,18.0,1667427509.75801
18.0,900.0,7.0,1667427914.9051006
19.0,950.0,10.0,1667428327.7830443
20.0,1000.0,8.0,1667428748.917018
21.0,1050.0,23.0,1667429177.7075813
22.0,1100.0,25.0,1667429615.4558983
23.0,1150.0,6.0,1667430060.7837071
24.0,1200.0,27.0,1667430514.042791
25.0,1250.0,5.0,1667430975.365432
26.0,1300.0,19.0,1667431441.8110287
27.0,1350.0,14.0,1667431927.8964164
28.0,1400.0,16.0,1667432420.4481556
29.0,1450.0,20.0,1667432935.878487
30.0,1500.0,31.0,1667433458.6145742
31.0,1550.0,24.0,1667433991.0932071
