0.0,0.0,3.0,1667421415.4657803
1.0,50.0,22.0,1667421829.3740985
2.0,100.0,28.0,1667422107.5547721
3.0,150.0,23.0,1667422392.7429311
4.0,200.0,10.0,1667422784.0033054
5.0,250.0,15.0,1667423140.957286
6.0,300.0,27.0,1667423521.3598816
7.0,350.0,1.0,1667423914.9211855
8.0,400.0,4.0,1667424239.0399663
9.0,450.0,2.0,1667424571.8395228
10.0,500.0,9.0,1667424912.6594048
11.0,550.0,6.0,1667425261.9467251
12.0,600.0,20.0,1667425617.665882
13.0,650.0,8.0,1667425982.1473637
14.0,700.0,24.0,1667426354.5120068
15.0,750.0,25.0,1667426734.691245
16.0,800.0,7.0,1667427124.2232013
17.0,850.0,17.0,1667427521.567852
18.0,900.0,31.0,1667427926.9870152
19.0,950.0,30.0,1667428340.1771586
20.0,1000.0,0.0,1667428762.0464091
21.0,1050.0,11.0,1667429192.4066043
22.0,1100.0,21.0,1667429629.406965
23.0,1150.0,19.0,1667430075.2229373
24.0,1200.0,29.0,1667430528.8198285
25.0,1250.0,16.0,1667430990.6389525
26.0,1300.0,26.0,1667431473.858766
27.0,1350.0,18.0,1667431960.836572
28.0,1400.0,5.0,1667432454.6354072
29.0,1450.0,12.0,1667432968.07926
30.0,1500.0,14.0,1667433492.172801
31.0,1550.0,13.0,1667434024.0488443
