0.0,0.0,22.0,1667421481.562794
1.0,50.0,20.0,1667421828.9565127
2.0,100.0,4.0,1667422104.836911
3.0,150.0,24.0,1667422387.9521859
4.0,200.0,8.0,1667422781.0288215
5.0,250.0,13.0,1667423131.8578079
6.0,300.0,25.0,1667423513.7940812
7.0,350.0,2.0,1667423906.9931173
8.0,400.0,18.0,1667424230.500505
9.0,450.0,14.0,1667424562.0621738
10.0,500.0,31.0,1667424902.5593562
11.0,550.0,12.0,1667425250.9837568
12.0,600.0,28.0,1667425607.444418
13.0,650.0,29.0,1667425971.9944565
14.0,700.0,17.0,1667426344.8474634
15.0,750.0,6.0,1667426726.411153
16.0,800.0,23.0,1667427114.1886904
17.0,850.0,19.0,1667427510.4941547
18.0,900.0,0.0,1667427913.7005692
19.0,950.0,27.0,1667428325.175712
20.0,1000.0,15.0,1667428745.8805358
21.0,1050.0,5.0,1667429175.099519
22.0,1100.0,7.0,1667429612.0065827
23.0,1150.0,21.0,1667430057.9807522
24.0,1200.0,10.0,1667430510.5456517
25.0,1250.0,3.0,1667430992.526598
26.0,1300.0,26.0,1667431475.8949401
27.0,1350.0,9.0,1667431966.0802546
28.0,1400.0,30.0,1667432476.7793672
29.0,1450.0,16.0,1667432993.9890773
30.0,1500.0,1.0,1667433518.0104852
31.0,1550.0,11.0,1667434052.1553862
