0.0,0.0,12.0,1667421466.799338
1.0,50.0,7.0,1667421826.3157587
2.0,100.0,17.0,1667422102.0336094
3.0,150.0,14.0,1667422385.629715
4.0,200.0,11.0,1667422787.6624835
5.0,250.0,3.0,1667423136.1564834
6.0,300.0,10.0,1667423514.1790783
7.0,350.0,2.0,1667423910.9642115
8.0,400.0,31.0,1667424234.8184276
9.0,450.0,21.0,1667424567.3383482
10.0,500.0,20.0,1667424907.1882968
11.0,550.0,9.0,1667425255.9790502
12.0,600.0,22.0,1667425611.8995934
13.0,650.0,28.0,1667425976.445069
14.0,700.0,5.0,1667426348.382829
15.0,750.0,18.0,1667426728.8776417
16.0,800.0,24.0,1667427117.4514363
17.0,850.0,0.0,1667427514.0357358
18.0,900.0,13.0,1667427919.4756699
19.0,950.0,1.0,1667428332.599947
20.0,1000.0,27.0,1667428753.1091528
21.0,1050.0,23.0,1667429182.223279
22.0,1100.0,26.0,1667429619.3714209
23.0,1150.0,8.0,1667430063.15601
24.0,1200.0,25.0,1667430517.3497403
25.0,1250.0,30.0,1667430978.4356914
26.0,1300.0,29.0,1667431461.3603158
27.0,1350.0,6.0,1667431949.3214872
28.0,1400.0,4.0,1667432442.274743
29.0,1450.0,16.0,1667432957.3532789
30.0,1500.0,19.0,1667433480.1039238
31.0,1550.0,15.0,1667434013.548361
