0.0,0.0,15.0,1667421407.0845568
1.0,50.0,12.0,1667421826.7740965
2.0,100.0,7.0,1667422103.6838884
3.0,150.0,10.0,1667422388.0369394
4.0,200.0,27.0,1667422796.2136946
5.0,250.0,26.0,1667423141.970371
6.0,300.0,18.0,1667423525.5729134
7.0,350.0,28.0,1667423917.253261
8.0,400.0,21.0,1667424242.7552834
9.0,450.0,29.0,1667424576.340183
10.0,500.0,9.0,1667424917.6911535
11.0,550.0,14.0,1667425266.5639486
12.0,600.0,31.0,1667425624.59747
13.0,650.0,25.0,1667425989.547247
14.0,700.0,0.0,1667426362.9205728
15.0,750.0,20.0,1667426744.0789812
16.0,800.0,24.0,1667427132.2357516
17.0,850.0,30.0,1667427529.4271724
18.0,900.0,17.0,1667427934.5550866
19.0,950.0,11.0,1667428348.163746
20.0,1000.0,3.0,1667428769.528662
21.0,1050.0,4.0,1667429198.9614234
22.0,1100.0,2.0,1667429638.0812287
23.0,1150.0,19.0,1667430083.6438258
24.0,1200.0,8.0,1667430536.8756018
25.0,1250.0,6.0,1667430999.2354674
26.0,1300.0,13.0,1667431482.3249044
27.0,1350.0,5.0,1667431969.7327871
28.0,1400.0,1.0,1667432463.399234
29.0,1450.0,23.0,1667432978.8482342
30.0,1500.0,22.0,1667433502.2051187
31.0,1550.0,16.0,1667434034.7009223
