53,18,tensor(12),{15: 0.267185, 12: 1.0},117000,tensor([-0.0240, -0.0548,  0.0702,  ...,  0.0549, -0.0670,  0.0190])
63,18,tensor(12),{15: 0.267185, 12: 1.0},117000,tensor([-0.0240, -0.0548,  0.0702,  ...,  0.0549, -0.0670,  0.0190])
73,18,tensor(12),{15: 0.267185, 12: 1.0},117000,tensor([-0.0240, -0.0548,  0.0702,  ...,  0.0549, -0.0670,  0.0190])
83,18,tensor(12),{15: 0.267185, 12: 1.0},117000,tensor([-0.0240, -0.0548,  0.0702,  ...,  0.0549, -0.0670,  0.0190])
93,18,tensor(12),{15: 0.267185, 12: 1.0},117000,tensor([-0.0240, -0.0548,  0.0702,  ...,  0.0549, -0.0670,  0.0190])
103,26,tensor(7),{15: 0.267185, 12: 1.0, 7: 0.28759101033210754},117000,tensor([ 0.0141, -0.0676,  0.0600,  ...,  0.0246, -0.0472,  0.0147])
113,26,tensor(7),{15: 0.267185, 12: 1.0, 7: 0.319264},117000,tensor([ 0.0141, -0.0676,  0.0600,  ...,  0.0246, -0.0472,  0.0147])
123,26,tensor(7),{15: 0.267185, 12: 1.0, 7: 0.319264},117000,tensor([ 0.0141, -0.0676,  0.0600,  ...,  0.0246, -0.0472,  0.0147])
133,26,tensor(7),{15: 0.267185, 12: 1.0, 7: 0.319264},117000,tensor([ 0.0141, -0.0676,  0.0600,  ...,  0.0246, -0.0472,  0.0147])
143,26,tensor(7),{15: 0.267185, 12: 1.0, 7: 0.319264},117000,tensor([ 0.0141, -0.0676,  0.0600,  ...,  0.0246, -0.0472,  0.0147])
153,20,tensor(10),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086},117000,tensor([-0.0278, -0.0101,  0.0485,  ..., -0.0212, -0.0127,  0.0052])
203,4,tensor(27),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.9868419766426086},117000,tensor([-0.0016, -0.0809,  0.0887,  ...,  0.0434, -0.0575,  0.0190])
213,1,tensor(27),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842},117000,tensor([-0.0011, -0.0818,  0.0894,  ...,  0.0394, -0.0575,  0.0190])
223,1,tensor(27),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842},117000,tensor([-0.0011, -0.0818,  0.0894,  ...,  0.0394, -0.0575,  0.0190])
243,1,tensor(27),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842},117000,tensor([-0.0011, -0.0818,  0.0894,  ...,  0.0394, -0.0575,  0.0190])
253,31,tensor(26),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0},117000,tensor([-0.0044, -0.0651,  0.0767,  ...,  0.0622, -0.0679,  0.0072])
303,1,tensor(18),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0},117000,tensor([ 0.0548, -0.0118,  0.0242,  ..., -0.0509, -0.0470,  0.0585])
323,29,tensor(18),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0},117000,tensor([ 0.0480, -0.0137,  0.0262,  ..., -0.0512, -0.0462,  0.0596])
333,29,tensor(18),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0},117000,tensor([ 0.0480, -0.0137,  0.0262,  ..., -0.0512, -0.0462,  0.0596])
353,1,tensor(28),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0, 28: 1.0},117000,tensor([-0.0022, -0.0704,  0.0866,  ...,  0.0345, -0.0699,  0.0190])
363,1,tensor(28),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0, 28: 1.0},117000,tensor([-0.0022, -0.0704,  0.0866,  ...,  0.0345, -0.0699,  0.0190])
373,1,tensor(28),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0, 28: 1.0},117000,tensor([-0.0022, -0.0704,  0.0866,  ...,  0.0345, -0.0699,  0.0190])
403,6,tensor(21),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0, 28: 1.0, 21: 1.0},117000,tensor([-0.0316, -0.0618,  0.0835,  ...,  0.0416, -0.0670, -0.0058])
413,6,tensor(21),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0, 28: 1.0, 21: 1.0},117000,tensor([-0.0316, -0.0618,  0.0835,  ...,  0.0416, -0.0670, -0.0058])
433,6,tensor(21),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0, 28: 1.0, 21: 1.0},117000,tensor([-0.0316, -0.0618,  0.0835,  ...,  0.0416, -0.0670, -0.0058])
443,6,tensor(21),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0, 28: 1.0, 21: 1.0},117000,tensor([-0.0316, -0.0618,  0.0835,  ...,  0.0416, -0.0670, -0.0058])
453,9,tensor(29),{15: 0.267185, 12: 1.0, 7: 0.319264, 10: 0.9868419766426086, 27: 0.986842, 26: 1.0, 18: 1.0, 28: 1.0, 21: 1.0, 29: 1.0},117000,tensor([-0.0170, -0.0423,  0.0515,  ...,  0.0355, -0.0697,  0.0190])
