0.0,0.0,11.0,1667421512.3882928
1.0,50.0,7.0,1667421824.4425664
2.0,100.0,8.0,1667422099.5871987
3.0,150.0,5.0,1667422382.3631427
4.0,200.0,16.0,1667422790.1844933
5.0,250.0,3.0,1667423131.6341305
6.0,300.0,19.0,1667423512.1381404
7.0,350.0,23.0,1667423907.2114694
8.0,400.0,20.0,1667424231.6413698
9.0,450.0,1.0,1667424564.432516
10.0,500.0,27.0,1667424904.5152485
11.0,550.0,15.0,1667425252.427225
12.0,600.0,26.0,1667425607.7132246
13.0,650.0,22.0,1667425972.7356076
14.0,700.0,18.0,1667426344.5537767
15.0,750.0,17.0,1667426726.5407944
16.0,800.0,30.0,1667427114.6268196
17.0,850.0,9.0,1667427510.9003837
18.0,900.0,28.0,1667427916.0053322
19.0,950.0,2.0,1667428328.983745
20.0,1000.0,12.0,1667428749.8119936
21.0,1050.0,10.0,1667429178.9600277
22.0,1100.0,24.0,1667429616.7093222
23.0,1150.0,21.0,1667430062.4394255
24.0,1200.0,6.0,1667430516.6726725
25.0,1250.0,29.0,1667430976.8027823
26.0,1300.0,13.0,1667431460.8643138
27.0,1350.0,14.0,1667431948.9259887
28.0,1400.0,4.0,1667432458.0780017
29.0,1450.0,31.0,1667432972.7380311
30.0,1500.0,0.0,1667433496.5209289
31.0,1550.0,25.0,1667434030.1226346
